"","GeneinGenome","GenenotinGO","GennomeinGO","GenomenotinGO","Fisher","FDR"
"GO:0006968",3,1193,60,17970,1,1
"GO:0006996",0,1196,14,18016,1,1
"GO:0007005",6,1190,69,17961,0.470106016783047,1
"GO:0007028",0,1196,4,18026,1,1
"GO:0007041",2,1194,12,18018,0.215182995531491,1
"GO:0007049",19,1177,196,17834,0.116812894545564,1
"GO:0007059",5,1191,64,17966,0.618561213206742,1
"GO:0007067",21,1175,237,17793,0.193950563282812,1
"GO:0007126",1,1195,24,18006,1,1
"GO:0007154",3,1193,28,18002,0.439538828824916,1
"GO:0007155",17,1179,409,17621,0.0536472478254334,1
"GO:0007160",4,1192,89,17941,0.663941931037586,1
"GO:0007165",71,1125,1064,16966,0.949477294409723,1
"GO:0007166",18,1178,266,17764,0.901353375858361,1
"GO:0007169",7,1189,87,17943,0.524257007775372,1
"GO:0007178",1,1195,12,18018,0.566218201235481,1
"GO:0007249",3,1193,59,17971,1,1
"GO:0007254",1,1195,46,17984,0.366923078838061,1
"GO:0007259",2,1194,30,18000,1,1
"GO:0007263",1,1195,19,18011,1,1
"GO:0007267",16,1180,248,17782,1,1
"GO:0007268",17,1179,235,17795,0.693294179366502,1
"GO:0007269",6,1190,50,17980,0.160692723463394,1
"GO:0007270",1,1195,6,18024,0.362153690239789,1
"GO:0007274",1,1195,26,18004,1,1
"GO:0007276",2,1194,17,18013,0.332902932233371,1
"GO:0007283",22,1174,369,17661,0.750457342145227,1
"GO:0007292",0,1196,16,18014,0.620033239127202,1
"GO:0007379",2,1194,7,18023,0.104046489992683,1
"GO:0007389",3,1193,28,18002,0.439538828824916,1
"GO:0007398",2,1194,13,18017,0.238697221381632,1
"GO:0007399",20,1176,275,17755,0.628026729885792,1
"GO:0007492",4,1192,20,18010,0.0585534231370318,1
"GO:0007498",0,1196,32,17998,0.262897105421143,1
"GO:0007507",11,1185,170,17860,1,1
"GO:0007517",4,1192,87,17943,0.661899874764334,1
"GO:0007530",0,1196,6,18024,1,1
"GO:0007596",17,1179,182,17848,0.181833606163288,1
"GO:0007600",2,1194,12,18018,0.215182995531491,1
"GO:0007605",7,1189,132,17898,0.7238159537637,1
"GO:0007606",0,1196,9,18021,1,1
"GO:0007608",7,1189,154,17876,0.411964248482782,1
"GO:0007610",0,1196,5,18025,1,1
"GO:0007623",4,1192,73,17957,1,1
"GO:0008009",4,1192,48,17982,0.564229895874505,1
"GO:0008015",6,1190,43,17987,0.124822505111379,1
"GO:0008017",8,1188,204,17826,0.153284157722091,1
"GO:0008037",2,1194,22,18008,0.659081886253513,1
"GO:0008047",3,1193,47,17983,1,1
"GO:0008066",2,1194,11,18019,0.191901439819633,1
"GO:0008081",0,1196,8,18022,1,1
"GO:0008083",11,1185,162,17868,0.874352822214826,1
"GO:0008092",5,1191,48,17982,0.382140460355182,1
"GO:0008104",3,1193,55,17975,1,1
"GO:0008105",0,1196,4,18026,1,1
"GO:0008135",3,1193,27,18003,0.431247000121978,1
"GO:0008143",1,1195,12,18018,0.566218201235481,1
"GO:0008150",36,1160,642,17388,0.372597685120306,1
"GO:0008152",1,1195,42,17988,0.520931119994641,1
"GO:0008168",2,1194,49,17981,0.769972802025326,1
"GO:0008173",0,1196,11,18019,1,1
"GO:0008191",1,1195,15,18015,1,1
"GO:0008202",5,1191,39,17991,0.19522147012967,1
"GO:0008203",5,1191,64,17966,0.618561213206742,1
"GO:0008206",1,1195,16,18014,1,1
"GO:0008219",2,1194,37,17993,1,1
"GO:0008233",3,1193,70,17960,0.627981045631544,1
"GO:0008234",1,1195,29,18001,1,1
"GO:0008236",1,1195,60,17970,0.183403284072366,1
"GO:0008237",3,1193,59,17971,1,1
"GO:0008283",21,1175,355,17675,0.745729844030098,1
"GO:0008289",8,1188,135,17895,1,1
"GO:0008324",1,1195,5,18025,0.319828779760805,1
"GO:0008380",15,1181,155,17875,0.1515247476376,1
"GO:0008483",0,1196,5,18025,1,1
"GO:0008643",1,1195,18,18012,1,1
"GO:0008652",1,1195,24,18006,1,1
"GO:0009008",1,1195,4,18026,0.274697862734116,1
"GO:0009055",6,1190,87,17943,0.829717039016334,1
"GO:0009056",1,1195,7,18023,0.401846920193128,1
"GO:0009058",0,1196,12,18018,1,1
"GO:0009063",0,1196,2,18028,1,1
"GO:0009187",0,1196,3,18027,1,1
"GO:0009299",0,1196,5,18025,1,1
"GO:0009566",0,1196,37,17993,0.169978758161648,1
"GO:0009605",0,1196,4,18026,1,1
"GO:0009607",0,1196,11,18019,1,1
"GO:0009628",0,1196,2,18028,1,1
"GO:0009636",3,1193,82,17948,0.494294957781502,1
"GO:0009653",6,1190,90,17940,1,1
"GO:0009790",2,1194,38,17992,1,1
"GO:0009948",2,1194,17,18013,0.332902932233371,1
"GO:0009950",0,1196,12,18018,1,1
"GO:0009987",0,1196,5,18025,1,1
"GO:0015031",30,1166,363,17667,0.244729450871285,1
"GO:0015078",1,1195,14,18016,0.618544029936909,1
"GO:0015171",3,1193,42,17988,0.757807520308926,1
"GO:0015276",1,1195,34,17996,0.723251740726769,1
"GO:0015459",1,1195,38,17992,0.515300296064593,1
"GO:0015464",2,1194,16,18014,0.309514764987733,1
"GO:0015629",19,1177,213,17817,0.216524409383778,1
"GO:0015926",0,1196,1,18029,1,1
"GO:0015931",0,1196,1,18029,1,1
"GO:0016021",226,970,3620,14410,0.33204988232475,1
"GO:0016023",15,1181,134,17896,0.0594889481672687,1
"GO:0016032",28,1168,292,17738,0.0619461576340834,1
"GO:0016049",4,1192,54,17976,0.782619497977977,1
"GO:0016070",1,1195,8,18022,0.439071973968184,1
"GO:0016072",0,1196,1,18029,1,1
"GO:0016079",1,1195,16,18014,1,1
"GO:0016160",0,1196,1,18029,1,1
"GO:0016192",7,1189,97,17933,0.837194796872088,1
"GO:0016209",0,1196,17,18013,0.621399270070606,1
"GO:0016247",0,1196,8,18022,1,1
"GO:0016298",0,1196,4,18026,1,1
"GO:0016301",4,1192,75,17955,1,1
"GO:0016337",8,1188,95,17935,0.53517643283897,1
"GO:0016407",2,1194,11,18019,0.191901439819633,1
"GO:0016462",1,1195,5,18025,0.319828779760805,1
"GO:0016740",0,1196,23,18007,0.397309301947049,1
"GO:0016746",1,1195,16,18014,1,1
"GO:0016757",0,1196,11,18019,1,1
"GO:0016779",1,1195,12,18018,0.566218201235481,1
"GO:0016787",5,1191,86,17944,1,1
"GO:0016788",1,1195,10,18020,0.50672144790333,1
"GO:0016791",3,1193,31,17999,0.46777557556202,1
"GO:0016799",0,1196,2,18028,1,1
"GO:0016829",0,1196,14,18016,1,1
"GO:0016831",1,1195,8,18022,0.439071973968184,1
"GO:0016836",0,1196,2,18028,1,1
"GO:0016853",1,1195,7,18023,0.401846920193128,1
"GO:0016854",0,1196,1,18029,1,1
"GO:0016866",0,1196,1,18029,1,1
"GO:0016874",22,1174,227,17803,0.0863889986574591,1
"GO:0016917",0,1196,1,18029,1,1
"GO:0017080",1,1195,30,18000,1,1
"GO:0017081",0,1196,9,18021,1,1
"GO:0019104",0,1196,9,18021,1,1
"GO:0019200",0,1196,1,18029,1,1
"GO:0019201",0,1196,1,18029,1,1
"GO:0019207",0,1196,2,18028,1,1
"GO:0019208",1,1195,7,18023,0.401846920193128,1
"GO:0019209",0,1196,7,18023,1,1
"GO:0019210",0,1196,4,18026,1,1
"GO:0019211",0,1196,3,18027,1,1
"GO:0019212",0,1196,5,18025,1,1
"GO:0019213",0,1196,8,18022,1,1
"GO:0019215",1,1195,9,18021,0.473982205488923,1
"GO:0019221",8,1188,124,17906,1,1
"GO:0019227",0,1196,7,18023,1,1
"GO:0019229",0,1196,18,18012,0.624067015519484,1
"GO:0019233",5,1191,52,17978,0.40273650845304,1
"GO:0019236",1,1195,8,18022,0.439071973968184,1
"GO:0019237",0,1196,7,18023,1,1
"GO:0019239",2,1194,5,18025,0.0658793168868998,1
"GO:0019538",0,1196,4,18026,1,1
"GO:0019722",0,1196,44,17986,0.112599218059155,1
"GO:0019724",0,1196,3,18027,1,1
"GO:0019740",0,1196,5,18025,1,1
"GO:0019763",0,1196,1,18029,1,1
"GO:0019825",3,1193,44,17986,0.767445563711763,1
"GO:0019882",4,1192,36,17994,0.31254835365038,1
"GO:0019911",0,1196,5,18025,1,1
"GO:0022602",1,1195,4,18026,0.274697862734116,1
"GO:0022857",0,1196,24,18006,0.398916005635949,1
"GO:0030054",20,1176,448,17582,0.0808803666953732,1
"GO:0030097",4,1192,52,17978,0.777932256341954,1
"GO:0030101",2,1194,19,18011,0.378912009214626,1
"GO:0030120",0,1196,2,18028,1,1
"GO:0030154",29,1167,440,17590,1,1
"GO:0030234",0,1196,16,18014,0.620033239127202,1
"GO:0030246",9,1187,180,17850,0.542986917323305,1
"GO:0030313",0,1196,1,18029,1,1
"GO:0030337",0,1196,2,18028,1,1
"GO:0030380",0,1196,1,18029,1,1
"GO:0030414",0,1196,11,18019,1,1
"GO:0030424",20,1176,214,17816,0.134484613110297,1
"GO:0030425",19,1177,328,17702,0.653592647415067,1
"GO:0030529",10,1186,116,17914,0.45516927859469,1
"GO:0030546",0,1196,4,18026,1,1
"GO:0030547",0,1196,1,18029,1,1
"GO:0030879",3,1193,21,18009,0.185046423897062,1
"GO:0031012",21,1175,276,17754,0.543678394540925,1
"GO:0031124",5,1191,48,17982,0.382140460355182,1
"GO:0031201",6,1190,51,17979,0.167355825764434,1
"GO:0031386",1,1195,8,18022,0.439071973968184,1
"GO:0031497",2,1194,7,18023,0.104046489992683,1
"GO:0031594",0,1196,54,17976,0.0488035847102545,1
"GO:0032393",0,1196,5,18025,1,1
"GO:0032394",0,1196,2,18028,1,1
"GO:0032395",0,1196,10,18020,1,1
"GO:0032502",1,1195,17,18013,1,1
"GO:0032543",1,1195,32,17998,0.720750548657751,1
"GO:0032791",0,1196,1,18029,1,1
"GO:0032991",1,1195,3,18027,0.226575075861266,1
"GO:0032993",2,1194,24,18006,0.675211621857454,1
"GO:0034341",3,1193,23,18007,0.217715374700285,1
"GO:0035556",23,1173,351,17679,1,1
"GO:0040007",3,1193,27,18003,0.431247000121978,1
"GO:0040011",1,1195,8,18022,0.439071973968184,1
"GO:0040029",0,1196,13,18017,1,1
"GO:0042116",0,1196,10,18020,1,1
"GO:0042175",1,1195,2,18028,0.175262255687641,1
"GO:0042558",0,1196,1,18029,1,1
"GO:0042592",2,1194,11,18019,0.191901439819633,1
"GO:0042626",4,1192,33,17997,0.288796164229975,1
"GO:0042734",3,1193,59,17971,1,1
"GO:0042742",5,1191,133,17897,0.28516770781192,1
"GO:0042995",7,1189,68,17962,0.232498010410745,1
"GO:0043005",18,1178,229,17801,0.505557917668738,1
"GO:0043025",21,1175,301,17729,0.815532238626086,1
"GO:0043066",30,1166,435,17595,0.845590322368145,1
"GO:0043234",30,1166,363,17667,0.244729450871285,1
"GO:0045111",5,1191,51,17979,0.396929302096929,1
"GO:0045177",3,1193,70,17960,0.627981045631544,1
"GO:0045178",0,1196,13,18017,1,1
"GO:0045182",0,1196,6,18024,1,1
"GO:0045202",9,1187,165,17865,0.751272170173373,1
"GO:0045211",12,1184,205,17825,0.777994621022466,1
"GO:0045298",0,1196,3,18027,1,1
"GO:0046933",0,1196,15,18015,1,1
"GO:0048511",5,1191,52,17978,0.40273650845304,1
"GO:0048512",1,1195,6,18024,0.362153690239789,1
"GO:0048731",0,1196,2,18028,1,1
"GO:0050790",5,1191,55,17975,0.422413487993387,1
"GO:0050828",0,1196,1,18029,1,1
"GO:0050877",0,1196,8,18022,1,1
"GO:0050896",6,1190,61,17969,0.310201019893242,1
"GO:0050909",1,1195,16,18014,1,1
"GO:0051090",1,1195,25,18005,1,1
"GO:0051098",0,1196,4,18026,1,1
"GO:0051169",1,1195,4,18026,0.274697862734116,1
"GO:0051180",0,1196,5,18025,1,1
"GO:0051726",11,1185,111,17919,0.187932237567658,1
"GO:0000229",NA,NA,NA,NA,NA,NA
"GO:0000990",NA,NA,NA,NA,NA,NA
"GO:0000995",NA,NA,NA,NA,NA,NA
"GO:0001007",NA,NA,NA,NA,NA,NA
"GO:0001082",NA,NA,NA,NA,NA,NA
"GO:0001167",NA,NA,NA,NA,NA,NA
"GO:0001906",NA,NA,NA,NA,NA,NA
"GO:0002447",NA,NA,NA,NA,NA,NA
"GO:0002560",NA,NA,NA,NA,NA,NA
"GO:0003008",NA,NA,NA,NA,NA,NA
"GO:0004529",NA,NA,NA,NA,NA,NA
"GO:0004812",NA,NA,NA,NA,NA,NA
"GO:0005165",NA,NA,NA,NA,NA,NA
"GO:0005488",NA,NA,NA,NA,NA,NA
"GO:0006109",NA,NA,NA,NA,NA,NA
"GO:0006732",NA,NA,NA,NA,NA,NA
"GO:0006858",NA,NA,NA,NA,NA,NA
"GO:0009110",NA,NA,NA,NA,NA,NA
"GO:0009111",NA,NA,NA,NA,NA,NA
"GO:0009295",NA,NA,NA,NA,NA,NA
"GO:0009719",NA,NA,NA,NA,NA,NA
"GO:0015144",NA,NA,NA,NA,NA,NA
"GO:0015925",NA,NA,NA,NA,NA,NA
"GO:0016043",NA,NA,NA,NA,NA,NA
"GO:0016832",NA,NA,NA,NA,NA,NA
"GO:0019199",NA,NA,NA,NA,NA,NA
"GO:0019202",NA,NA,NA,NA,NA,NA
"GO:0019203",NA,NA,NA,NA,NA,NA
"GO:0019219",NA,NA,NA,NA,NA,NA
"GO:0019220",NA,NA,NA,NA,NA,NA
"GO:0019748",NA,NA,NA,NA,NA,NA
"GO:0019814",NA,NA,NA,NA,NA,NA
"GO:0022610",NA,NA,NA,NA,NA,NA
"GO:0030312",NA,NA,NA,NA,NA,NA
"GO:0030545",NA,NA,NA,NA,NA,NA
"GO:0032501",NA,NA,NA,NA,NA,NA
"GO:0032989",NA,NA,NA,NA,NA,NA
"GO:0042611",NA,NA,NA,NA,NA,NA
"GO:0043226",NA,NA,NA,NA,NA,NA
"GO:0043574",NA,NA,NA,NA,NA,NA
"GO:0043855",NA,NA,NA,NA,NA,NA
"GO:0044085",NA,NA,NA,NA,NA,NA
"GO:0044238",NA,NA,NA,NA,NA,NA
"GO:0044464",NA,NA,NA,NA,NA,NA
"GO:0044706",NA,NA,NA,NA,NA,NA
"GO:0044707",NA,NA,NA,NA,NA,NA
"GO:0045259",NA,NA,NA,NA,NA,NA
"GO:0050789",NA,NA,NA,NA,NA,NA
"GO:0051179",NA,NA,NA,NA,NA,NA
"GO:0051189",NA,NA,NA,NA,NA,NA
"GO:0065007",NA,NA,NA,NA,NA,NA
"GO:0065009",NA,NA,NA,NA,NA,NA
"GO:0070271",NA,NA,NA,NA,NA,NA
"GO:0071840",NA,NA,NA,NA,NA,NA
